date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:46	2304/2304	---MCZ	200	added ('OK')	text/css	etag:W/%2257a22a90-900%22	http://jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/css/ion.rangeSlider.skinModern.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/css/ion.rangeSlider.skinModern.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/range-slider.html)
13:46:47	893/893	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257a229e0-37d%22	http://jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/js/ion-rangeSlider/ion.rangeSlider-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/js/ion-rangeSlider/ion.rangeSlider-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/range-slider.html)
13:46:47	76283/76283	---M--	200	added ('OK')	image/jpeg	etag:%22591cd114-129fb%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/img6.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/img6.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/carousel.html)
13:46:47	38984/38984	---MCZ	200	added ('OK')	application/javascript	etag:W/%225720ea9a-9848%22	http://jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/js/ion-rangeSlider/ion.rangeSlider.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/ion-rangeslider/js/ion-rangeSlider/ion.rangeSlider.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/range-slider.html)
13:46:47	4946/4946	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ed539b2-1352%22	http://jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/jquery.idletimeout.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/jquery.idletimeout.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/session-idle-timeout.html)
13:46:48	4544/4544	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ed539b2-11c0%22	http://jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/jquery.idletimer.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/jquery.idletimer.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/session-idle-timeout.html)
13:46:48	1582/1582	---MCZ	200	added ('OK')	application/javascript	etag:W/%22587ffa9a-62e%22	http://jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/session-timeout-idle-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/session-timeout/idle/session-timeout-idle-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/session-idle-timeout.html)
13:46:48	4096/4096	---MCZ	200	added ('OK')	application/javascript	etag:W/%22587fb5e4-1000%22	http://jthemes.org/demo-admin/cubic/plugins/components/session-timeout/jquery.sessionTimeout.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/session-timeout/jquery.sessionTimeout.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/session-timeout.html)
13:46:49	406/406	---MCZ	200	added ('OK')	application/javascript	etag:W/%22587fb8ae-196%22	http://jthemes.org/demo-admin/cubic/plugins/components/session-timeout/session-timeout-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/session-timeout/session-timeout-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/session-timeout.html)
13:46:49	26418/26418	---M--	200	added ('OK')	image/jpeg	etag:%2256abac54-6732%22	http://jthemes.org/demo-admin/cubic/plugins/images/big/circle.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/images/big/circle.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/bootstrap.html)
13:46:50	6765/6765	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257d97792-1a6d%22	http://jthemes.org/demo-admin/cubic/cubic-html/js/jasny-bootstrap.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/cubic-html/js/jasny-bootstrap.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-basic.html)
13:46:50	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22555a2c7e-620%22	http://jthemes.org/demo-admin/cubic/plugins/components/icheck/skins/all.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/icheck/skins/all.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/icheck-control.html)
13:46:51	4931/4931	---MCZ	200	added ('OK')	application/javascript	etag:W/%22555a2c7e-1343%22	http://jthemes.org/demo-admin/cubic/plugins/components/icheck/icheck.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/icheck/icheck.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/icheck-control.html)
13:46:51	3430/3430	---MCZ	200	added ('OK')	application/javascript	etag:W/%22588ba93a-d66%22	http://jthemes.org/demo-admin/cubic/plugins/components/icheck/icheck.init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/icheck/icheck.init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/icheck-control.html)
13:46:51	15768/15768	---MCZ	200	added ('OK')	text/css	etag:W/%2258ba18a0-3d98%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-datepicker/bootstrap-datepicker.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-datepicker/bootstrap-datepicker.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:52	20233/20233	---MCZ	200	added ('OK')	text/css	etag:W/%2256b00d5a-4f09%22	http://jthemes.org/demo-admin/cubic/plugins/components/custom-select/custom-select.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/custom-select/custom-select.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:52	682/682	---MCZ	200	added ('OK')	text/css	etag:W/%2255f89e38-2aa%22	http://jthemes.org/demo-admin/cubic/plugins/components/switchery/dist/switchery.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/switchery/dist/switchery.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:52	5687/5687	---MCZ	200	added ('OK')	text/css	etag:W/%2255f9cfea-1637%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-select/bootstrap-select.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-select/bootstrap-select.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:53	1317/1317	---MCZ	200	added ('OK')	text/css	etag:W/%2255f88384-525%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:53	899/899	---MCZ	200	added ('OK')	text/css	etag:W/%2255fb0030-383%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:54	24437/24437	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255f89e38-5f75%22	http://jthemes.org/demo-admin/cubic/plugins/components/switchery/dist/switchery.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/switchery/dist/switchery.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:55	8699/8699	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255f88384-21fb%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:55	66596/66596	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255f98abc-10424%22	http://jthemes.org/demo-admin/cubic/plugins/components/custom-select/custom-select.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/custom-select/custom-select.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:55	8966/8966	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255fb0030-2306%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-advanced.html)
13:46:55	9860/9860	---MCZ	200	added ('OK')	text/css	etag:W/%2256a4f538-2684%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropify/dist/css/dropify.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropify/dist/css/dropify.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-upload.html)
13:46:57	9934/9934	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256a4f538-26ce%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropify/dist/js/dropify.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropify/dist/js/dropify.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-upload.html)
13:46:57	6211/6211	---MCZ	200	added ('OK')	text/css	etag:W/%225762ea00-1843%22	http://jthemes.org/demo-admin/cubic/plugins/components/clockpicker/dist/jquery-clockpicker.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/clockpicker/dist/jquery-clockpicker.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:46:58	7048/7048	---MCZ	200	added ('OK')	text/css	etag:W/%225762fd7a-1b88%22	http://jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/css/asColorPicker.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/css/asColorPicker.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:46:58	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%225503ad0c-96a%22	http://jthemes.org/demo-admin/cubic/plugins/components/timepicker/bootstrap-timepicker.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/timepicker/bootstrap-timepicker.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:46:58	6646/6646	---MCZ	200	added ('OK')	text/css	etag:W/%2255fd6ade-19f6%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-daterangepicker/daterangepicker.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-daterangepicker/daterangepicker.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:46:59	10783/10783	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255fcb59c-2a1f%22	http://jthemes.org/demo-admin/cubic/plugins/components/clockpicker/dist/jquery-clockpicker.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/clockpicker/dist/jquery-clockpicker.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:00	24811/24811	---MCZ	200	added ('OK')	application/javascript	etag:W/%225579adb0-60eb%22	http://jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/libs/jquery-asColor.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/libs/jquery-asColor.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:01	18493/18493	---MCZ	200	added ('OK')	application/javascript	etag:W/%225579adb0-483d%22	http://jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/libs/jquery-asGradient.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/libs/jquery-asGradient.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:02	31628/31628	---MCZ	200	added ('OK')	application/javascript	etag:W/%225579adb0-7b8c%22	http://jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:03	33516/33516	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258ba18ca-82ec%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-datepicker/bootstrap-datepicker.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-datepicker/bootstrap-datepicker.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:04	14465/14465	---MCZ	200	added ('OK')	application/javascript	etag:W/%225503ad1a-3881%22	http://jthemes.org/demo-admin/cubic/plugins/components/timepicker/bootstrap-timepicker.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/timepicker/bootstrap-timepicker.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:05	3657/3657	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255c4e2e6-e49%22	http://jthemes.org/demo-admin/cubic/plugins/components/peity/jquery.peity.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/peity/jquery.peity.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/basic-table.html)
13:47:06	527/527	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257170ff6-20f%22	http://jthemes.org/demo-admin/cubic/plugins/components/peity/jquery.peity.init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/peity/jquery.peity.init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/basic-table.html)
13:47:06	62559/62559	---MCZ	200	added ('OK')	application/javascript	etag:W/%2255fd6ade-f45f%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-daterangepicker/daterangepicker.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-daterangepicker/daterangepicker.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-pickers.html)
13:47:07	8082/8082	---M-Z	200	added ('OK')	text/css	etag:%2211201cc-1f92-5c46c9d35c46f-gzip%22	https://cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.datatables.net/buttons/1.2.2/css/buttons.dataTables.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:08	16027/16027	---M-Z	200	added ('OK')	application/javascript	etag:%221120a91-3e9b-5c46c9d35d027-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:09	22883/22883	---M-Z	200	added ('OK')	application/javascript	etag:%221120635-5963-5c46c9d35cc3f-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:09	137185/137185	---M--	200	added ('OK')	image/jpeg	etag:%2256a4f538-217e1%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropify/src/images/test-image-1.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropify/src/images/test-image-1.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-upload.html)
13:47:10	106/106	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2028%20Jun%202022%2008:17:09%20GMT	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.f7.delayed	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:11	104/104	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2028%20Jun%202022%2008:17:10%20GMT	https://cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:12	76985/76985	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-12cb9%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:14	21375/21375	---M-Z	200	added ('OK')	application/javascript	etag:%2211201c7-537f-5d93ef2c5bfab-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:15	178481/178481	---M--	200	added ('OK')	image/jpeg	etag:%2256a4f538-2b931%22	http://jthemes.org/demo-admin/cubic/plugins/components/dropify/src/images/test-image-2.jpg	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/dropify/src/images/test-image-2.jpg	(from http://jthemes.org/demo-admin/cubic/cubic-html/form-upload.html)
13:47:15	1787/1787	---M-Z	200	added ('OK')	application/javascript	etag:%221120a8b-6fb-5c46c9d35d027-gzip%22	https://cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:16	4660/4660	---MCZ	200	added ('OK')	text/css	etag:W/%225607347e-1234%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.min.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.min.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/bootstrap-tables.html)
13:47:17	1689/1689	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256b7ac74-699%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.ints.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.ints.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/bootstrap-tables.html)
13:47:18	12337/12337	---MCZ	200	added ('OK')	text/css	etag:W/%2257646cd4-3031%22	http://jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/responsive-tables.html)
13:47:18	42832/42832	---MCZ	200	added ('OK')	application/javascript	etag:W/%225607347e-a750%22	http://jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/bootstrap-table/dist/bootstrap-table.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/bootstrap-tables.html)
13:47:19	390/390	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257276dac-186%22	http://jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw-init.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw-init.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/responsive-tables.html)
13:47:20	34777/34777	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257276dac-87d9%22	http://jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/tablesaw-master/dist/tablesaw.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/responsive-tables.html)
13:47:20	7703/7703	---MCZ	200	added ('OK')	text/css	etag:W/%22558f0d12-1e17%22	http://jthemes.org/demo-admin/cubic/plugins/components/jquery-datatables-editable/datatables.css	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/jquery-datatables-editable/datatables.css	(from http://jthemes.org/demo-admin/cubic/cubic-html/editable-tables.html)
13:47:21	4287/4287	---MCZ	200	added ('OK')	application/javascript	etag:W/%22558f0dc2-10bf%22	http://jthemes.org/demo-admin/cubic/plugins/components/datatables/dataTables.bootstrap.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/datatables/dataTables.bootstrap.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/editable-tables.html)
13:47:22	3752/3752	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254af6862-ea8%22	http://jthemes.org/demo-admin/cubic/plugins/components/tiny-editable/mindmup-editabletable.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/tiny-editable/mindmup-editabletable.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/editable-tables.html)
13:47:23	419939/419939	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266863-KZG84Dg+yRZHSZ8m0B1gBKWEAm0%22	https://cdn.jsdelivr.net/gh/bpampuch/pdfmake@0.1.18/build/pdfmake.min.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/cdn.jsdelivr.net/gh/bpampuch/pdfmake@0.1.18/build/pdfmake.min.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/data-table.html)
13:47:23	1276/1276	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258bb9df8-4fc%22	http://jthemes.org/demo-admin/cubic/plugins/components/tiny-editable/numeric-input-example.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/plugins/components/tiny-editable/numeric-input-example.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/editable-tables.html)
13:47:24	6429/6429	---MCZ	200	added ('OK')	application/javascript	etag:W/%225952fb6e-191d%22	http://jthemes.org/demo-admin/cubic/cubic-html/js/morris-data.js	F:/4th%20Year/Intern/TempAdmin/http___jthemes.org_demo-admin_cubic_cubic-html_index.html/jthemes.org/demo-admin/cubic/cubic-html/js/morris-data.js	(from http://jthemes.org/demo-admin/cubic/cubic-html/morris-chart.html)
